,values,tweet_text
434,1,"b'About to do another #zoom #shabbat with my folks .. :)  #shabbatshalom  ! #peace to all ..   #Corcoran #Corcoranhomechefchallenge #livewhoyouare #newyork #ny #nyc #covid19 #coronavirus  #challah @ New York, New York https://t.co/ogLRBtYcAH'"
435,0,b'#NewYork Evangelical Mission Online #ChurchOfChrist \xf0\x9f\x87\xae\xf0\x9f\x87\xb9#KeepSafe #Covid19  https://t.co/HV7eppB28x https://t.co/dakZf678Z7'
436,1,"b'With its #FirstRespondersFirst project, @FisherPrice will honor and aid those on the front lines of #COVID19.  READ MORE: https://t.co/tKRXgblePG  #coronavirus #healthcare #toys #Buffalo #NewYork #WNY https://t.co/6kZbWYiYeW'"
437,0,"b""Don't miss out on the COVID19 Tax Relief webinar for this Monday, May 4. Karen Tenenbaum, Leo Gabovich, Eliot Lebenhart, and Alexandra Starr will be speaking. Register here: https://t.co/OB01nxgbVX #newyork #longisland #nysba #cle #covid19 #inform #FridayMotivation https://t.co/vwWuOrgs7L"""
438,1,"b'We\xe2\x80\x99re in this together #NYC. We\xe2\x80\x99re working with @CityHarvest, @FoodBank4NYC and others to support food security in #NewYork during #COVID19. https://t.co/kZlJbZbOcz https://t.co/E5IY3OMGmI'"
439,0,b'US #EssentialWorkers #MayDay/#May1st #Strike Demand #TimeOff/HazardPay/#PPE/#Cleaning Supplies Incl #Amazon #WholeFoods #Target #Fedex WalkOff/SickDay Incl #NewYork #Washington #LosAngeles  #Nurses +130 #Hospitals/13 State #Protest +60 Nurses Died #COVID19 https://t.co/qHOev0OQVf'
440,0,b'@FrankFigliuzzi1 thank you @msnbc @Fridays4future clarity on djt fabrications on #rnaRetrovirus | map #10km3x2 map #covid19 #biodiversity #emergingInfectiousDiseases Dense human population eg #Chicago #NewYork #LosAngeles see @CDCgov @DrAnthonyF djt stops #testimony Congress TEST'
441,0,b'#OurNewNormal | Michael Harren of New York | T.O.F.U. Magazine https://t.co/nPnLchOUO3 #newyork #coronavirus #covid19 #unitedstates #tofutalks https://t.co/R0aTkNTgGL'
442,0,b'Can someone direct me in towards sending treats or pizzas to #NewYork hospitals? One that needs a \xe2\x80\x9cthank you\xe2\x80\x9d desperately all the way from California. #COVID19'
443,0,b'#COVID19 In #Pets #Pug #NorthCarolina Test+ #GermanShepherd #HongKong 2 #Pet #Cats #NewYork #Veterinarian shares #coronavirus symptoms Often similar as humans Cough Difficulty breathing Stop eating So far recover/No hospital/No known deaths https://t.co/za1nlDM0QZ #dog #animals'
444,0,"b'Hint of some changes with today\xe2\x80\x99s National #COVID19 #\xe2\x80\x99s. #Illinois with huge # of new cases, currently higher than #NewYork. Could this be start of stage 3?  1) Washington Nursing Home 2) #NYC #NJ world epicenter 3) Pandemic spreads to multiple hot spots, 11 states over 1K cases https://t.co/1Lj4GFfSnj'"
445,0,"b'@nyctaxicabtales . Chick #tenants #lawyer Said:""If Anyone Can NOT Pay #RENTRELIEF in #NewYork #NewJersey #NYC  Because Of #COVID19 #coronavirus #pandemic - #Laws Have Been Signed by @NYGovCuomo and @GovMurphy To Protect The TENANTS - Do NOT Pay RENT"". https://t.co/gfAYFBlsZL'"
446,0,b'Thats how you can avoid creation of infectious-virus cloud  in the hospital. SEND POSITIVE perosns  DIRECTLY ON THE RESPIRATOR. #COVID19 #newYork'
447,0,"b'#Covid19 Has Now Killed 18,610+ People in #NewYork  #NY Lost 289 Lives Yesterday #LongIsland Has Now Lost 2,923+ People Total #NassauCounty 1720 #SuffolkCounty 1203 #US 1 Million+ Cases &amp; 63,000+ Deaths  Via @WSJ/@JimmyVielkind/@HealthNYGov  #NuevaYork #NYC #Nassau #Suffolk #LI https://t.co/jrPZh1zXdS https://t.co/ixmGK2ZGgQ'"
448,0,b'For more info check out @GanjaNYC @nynorml #cannabis #covid19 #marijuana #rona #hemp #corona #cbd #newjersey #ny #nj #nyc #newyork #cannabisparade #stayhome https://t.co/Ecej5oETFM'
449,1,"b'I reference @HorvatSrecko\'s wonderful #VirusMythologies in this piece on #COVID19 and working for a better post-#COVID future. To quote another great #philosopher(s): ""Free your mind, and the rest will follow..."" \xe2\x80\x93 #NYC #NewYork: https://t.co/x1V4f5lWHG'"
450,0,"b""Without a vaccine, our current 'new normal' may be necessary for months, said Dr. Peter Winkelstein of @UBuffalo's Institute for Healthcare Informatics.  READ MORE: https://t.co/3ROqZUnBMK  #COVID19 #Buffalo #NewYork #WNY"""
451,1,"b""We're ok, y'all \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbf\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc still maintaining despite everything \xf0\x9f\x98\x8c #essentialtrips #nyc #newyork \xf0\x9f\x97\xbd #covid19 #coronavirus #coronavirusnyc #endthelockdown \xf0\x9f\x94\x93 https://t.co/A6Q2x7eSs0"""
452,0,b'A bite at the #BigApple. A tribute to #NewYork as it was two days before #Coronavirus or #COVID19  https://t.co/vrEeBbyYRo'
453,0,"b'As hospitalizations and new #COVID19 cases across the state continue to go down, the state has made a plan to ensure the virus does not continue to spread.  READ MORE: https://t.co/jKpZlmRpvk  #coronavirus #healthcare #Buffalo #NewYork #WNY'"
454,0,b'The #GrimReaper Warns #Floridians off Beaches During Live News Report. OJ then took his mask off and did a criptic dance . https://t.co/PIdxngTU96 via @decider #LosAngeles #NewYork #Jamaica #Nigeria #France #London #Toronto #Canada #Australia #Italy #Germany #Covid_19 #COVID19 https://t.co/eHjRXfIdVc'
455,0,"b'After more than a month of watching workers do their jobs remotely, landlords and companies have begun to plan on gradually seeing employees make their way back into the office.  #COVID19 #returntowork #Buffalo #NewYork #WNY https://t.co/C02m04zXFp'"
456,0,"b'#Coronavirus update on 1 May for #NewYork, #Ohio, and #Pennsylvania. #CoronaVirusFacts #COVID19 #newyorkcoronavirus https://t.co/33jvxUp72C'"
457,0,b'#Covid_19 #Trump #MayDayStrike #COVID19 #MayDay2020 #lockdown #LabourDay #1Mai2020 #1stMay #May1st #Flowers #nature #ClimateChange #photooftheday #Picrew #love #fridaymorning #Friday #beautiful #design #NYC #NewYork #usa #news #MonthOfMay #InternationalWorkersDay Haooy May NYC\xf0\x9f\x8c\xb8 https://t.co/1CcnnLDawm'
458,0,"b""#MakeAmericaFreeAgain #COVID19 #AndrewCuomo #NewYork   Coronavirus: Amid New York's unused hospital beds and ventilators, critics point to mass waste and mismanagement https://t.co/iXsIcwitkA #FoxNews"""
459,-1,"b'@NYGovCuomo says @McConnellPress @senatemajldr is trying to ""play the American people and assume they\xe2\x80\x99re stupid.""  I Love Cuomo schooling turtle face on how much their states put into &amp; take out of federal coffers.  https://t.co/aryZcYG7lZ #covid19 #AndrewCuomo Help #NewYork'"
460,-1,"b'New York funeral home overwhelmed, corpses stored in lorries..... #NewYork #UnitedStates #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak https://t.co/qlZStQ2v93'"
461,0,"b""Today we're announcing $200,000 in donations to several organizations, including @CityHarvest @FoodBank4NYC in #NewYork to provide food and necessities to those affected by #COVID19. https://t.co/Ygb3xNdz35 https://t.co/eYEzF14N31"""
462,0,b'Man who got $69 million to produce #ventilators (and Delivered None) tweeted at president to get gig https://t.co/AuuLuiIz1j  #HandSanitizer #NewYork  #trump  #Tweet  #Coronavirus  #COVID19  #YaronOren-Pines  #thief  #GrandLarceny  #Liar'
463,0,b'GO NEW YORK! GO LONG ISLAND! Protest that POS Commie Goomba Mafia Boss @NYGovCuomo! WE AE AWAKE! OPEN UP NY NOW! #NewYork #NY #NYC #Qanon #WWG1WGA #WWG1WGAWorldwide #Trump #Trump2020 #KAG #KAG2020 #FreeNYNow #TheGreatAwakening #COVID19 #LongIsland #LI https://t.co/7Llg28cuPW'
464,0,"b'RIP Paul Cary, #Colorado paramedic who volunteered to fight #COVID19 in #NewYork. https://t.co/U10YLyv1SH'"
465,0,b'4 of my relatives in #NewYork contacted #COVID19 \xf0\x9f\xa4\x92  #newyorkcoronavirus'
466,0,"b""#LongIsland Supervisors across #SuffolkCounty &amp; #NassauCounty announced Today in a Joint-Planning Effort to #Reopen some of #LI's Local #Beaches &amp; #Parks as #Summer approaches. Final Plan Released on 5/18  @903whpc Via @ABC7NY   #Covid19 #NewYork #Hempstead #OysterBay #Huntington https://t.co/WWOwyBdASQ"""
467,0,b'ICYMI: Cuomo says New York schools will remain closed for rest of academic year due to COVID-19 https://t.co/SUQPU3uOyq  #schools #COVID19 #coronavirus #lockdown #Shutdown #NewYork https://t.co/FvjB3Js4qh'
468,0,b'#business has changed &amp; left owners with unanswered questions. We are here to help you navigate the latest news and guidelines for your business. Schedule a free consultation:\xf0\x9f\x93\xb1561-995-0064 https://t.co/syptsCp5uX #bocaraton #COVID19 #SmallBusiness #delraybeach #newyork #miami https://t.co/LspgPrpxJW'
469,0,b'Some prominent Buffalo businessmen and women will help Gov. Andrew Cuomo reopen New York.  READ MORE: https://t.co/oYXhzCmRiu  #COVID19 #restart #Buffalo #NewYork #WNY'
470,0,b'There Are 80 Wet Markets in New York! https://t.co/aoiKuiLJHX #AnimalRights #wetmarket #wetmarkets #NY #NewYork #COVID #COVID19 #corona #coronavirus'
471,0,b'Cuomo announces New York schools will remain closed for rest of academic year amid coronavirus #Cuomo #NewYork #NewYorkCity #NYC #NYCSchool #SchoolsClosed #Coronavirus #Covid #Covid19 #VideoGames #Gaming #GamingStocks #VideoGameTournaments #Gamestop #EA  https://t.co/iNCCu4NeEM'
472,0,b'It will all go away by April! #COVID19 #coronavirus #CoronavirusLiar #CoronaLockdown #usa #California #NewYork #april https://t.co/ZbYicQryMW'
473,0,"b'\xf0\x9f\x98\xb73M 1860 #N95 Masks available for delivery in US, PM for details and quotation.  #mask4all #COVID19 #coronavirus #StayAtHome\xc2\xa0 #3M #cantonfair #newyork https://t.co/gP09mHJXXJ'"
474,0,"b""During the #COVID19 crisis, another milestone happens in #NewYork   I hope you did not miss the closing of #Indianpoint #ip2   #environmentallaw Curtain lowers on nuke plant a stone's throw from Manhattan https://t.co/tng4oJLrzW"""
475,0,b'Two regional industrial development agencies have crafted specialized programs to aid businesses impacted by #COVID19.  READ MORE: https://t.co/XvrwIN5tLr  #development #Buffalo #NewYork #WNY'
476,0,b'Blue Angels &amp; Thunderbirds Flyover in New York City - Operation America Strong  #AmericaStrong #USA #BlueAngels #Thunderbirds #USNavy #USAF #NYC #NYCoronavirus #NewYork #CoronaCrisis #coronavirus #Corona #COVID__19 #COVID19 #flyover   https://t.co/VDJsUy6YqV'
477,-1,"b'I am terrified how the United States is dealing with the pandemic. The second wave is almost pre-programmed. Under Trump, US is degraded to Shithole State. Finally do something about it #trump #potus #biden #harris #corona #NewYork #mitchthebitch #resister #usa #WTP2020 #COVID19 https://t.co/zywz3IyulG'"
478,0,"b""Mark Levin blasts Cuomo for coronavirus response: Nursing homes 'begged' him not to do this https://t.co/1IXwsMpdqL #FoxNews #MakeAmericaFreeAgain #COVID19 #AndrewCuomo #NewYork #MarkLevin"""
479,0,b'If you seeking for new content to watch. Look at the Noneillah Talk Show with special guest from Compassionate Friends. The grieving mothers story. #Noneillahtalkshow #Noneillah #talkshow #allinonetour  #SeanM #tag #COVID19 #NewYork #VH1 #Like4like #Naomi #bandtogether @hulu @BET https://t.co/ZsFPrHlt0e'
480,0,b'Just posted: Reopening New York: News from the Governor\xe2\x80\x99s Office.  Learn more here: https://t.co/NmISiyJfTu. #COVID19 #coronavirus #NewYork https://t.co/mru0YWhjN1'
481,0,b'New York joins list of states closing schools for the remainder of the school year. The list is 44 states as of now \xe2\x80\x94 40 by mandate and four by recommendation. https://t.co/CFHHHca6Hf #Covid_19 #COVID19 #schoolclosures #NewYork @the_journal https://t.co/2OR1R4tYXv'
482,-1,"b""I'm confused why it took him so long to announce this when multiple states not nearly as I'm impacted by #covid19 declared this weeks ago. \xf0\x9f\x99\x84 Common sense isn't that common. #covid #nyc #newyork #school #quarantine\xe2\x80\xa6 https://t.co/2KIoyCoX4R"""
483,-1,"b'New York funeral home overwhelmed, corpses stored in lorries.... #NewYork #UnitedStates #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak https://t.co/qlZStQ2v93'"
484,0,"b'Through the pandemic, @BfloBizFirst is following six local small businesses as they cope with the trials and tribulations of #COVID19.  READ MORE: https://t.co/nognXLoZLf  #smallbusiness #SMB #Buffalo #NewYork #WNY'"
485,0,"b'#NewYork tested 900,636 #COVID19 - Confirmed in the U.S. 3,276,373 #COVID19 positive'"
486,0,b'New York City tightens restrictions on construction during pandemic https://t.co/lJs283lNOg  #NYC #newyork #pandemic #covid19 #architecture #design #architecturedaily #architecturestudents #graphics #house #building #city #gridal #studiogridal #gridalco #architexture #urban'
487,1,"b'We remain focused on helping our communities, especially during the national health crisis we are facing as a nation. Our efforts in #NewYork are helping local organizations, including City Harvest &amp; Food Bank for New York City, in #COVID19 efforts: https://t.co/wLksSGrDKP'"
488,0,"b'THIS! More helpful #COVID19 factual information in one briefing than an entire month of WH briefings! @AndrewCuomo does this at least 5 days a week every morning on CSpan, CNN, NBC. #NewYork #AndrewCuomo #CoronavirusUSA #COVID__19 https://t.co/f9MiypkBj9'"
489,0,"b'#coronavirusus New York schools will remain closed for the rest of the academic year, governor says #coronavirus #Covid19 #pandemic #InfectiousDisease #CoronaVirusUpdate #newyork #usa'"
490,0,b'#coronavirusus New York Gov. Andrew Cuomo said he will direct insurers to waive copays and deductibles on mental health services for essential workers. #coronavirus #Covid19 #pandemic #InfectiousDisease #CoronaVirusUpdate #newyork #Mentalhealth'
491,0,"b'@DrGem2015 Just so you know: New #COVID19 hospitalizations in #NewYork state are down to 900+ a day, from 2,000+ a day, 2 wks ago. Still a big number but also a big flattening. Deaths in #NYS from this #coronavirus are decreasing, to 200s-300s/day this week, from 700s 2 wks ago.'"
492,0,"b'As hospitalizations and new #COVID19 cases across the state continue to go down, the state has made a plan to ensure the virus does not continue to spread.  READ MORE: https://t.co/jKpZlmzODM  #coronavirus #healthcare #Buffalo #NewYork #WNY'"
493,0,b'#BREAKING: @NYGovernorCuomo says all K-12 schools &amp; college facilities will be closed for the rest of the academic year. #NewYork #coronavirus #COVID #COVID19 #USA #US'
494,0,b'#NewYork State Teachers chalks up 13.5% drop in assets https://t.co/EJZj0y5jPp via @pensionsnews #pensions #covid19 #coronavirus'
495,0,b'Governor Andrew Cuomo is holding a live briefing on the #Coronavirus / #COVID19 situation in #NewYork. https://t.co/BVs4EaZLac'
496,0,"b'With more than 18,000 fatalities in New York, the sheer volume of human remains has pushed the state\xe2\x80\x99s system for caring for the dead to its limits. #NewYork #NewYorkCity #Cuomo #DeBlasio #Funeral #FuneralHome #Coronavirus #Covid19 #Hospitals #Doctors https://t.co/QUQAyDqZuP'"
497,0,b'Need a job? Here are the Western New York entities that are hiring now.  READ MORE: https://t.co/agoQynJO0K  #COVID19 #jobs #Buffalo #NewYork #WNY'
498,0,"b'The U.S. Navy #hospitalship Comfort departed #NewYork harbor on Thursday, just a month after arriving to help ease the strain on overburdened city hospitals dealing with the novel #coronavirus outbreak.  #America #Covid19 #lockdown #CoronaVirusUpdates  https://t.co/jj1FzU4DeP'"
499,0,b'Syke &amp; MJ talk with Suffolk County Executive @SteveBellone about what the future holds for holidays. @SykeOnAir  &amp; @MJonAir  #coronavirus #covid19 #longisland #newyork #stayhome #suffolkcounty #suffolkcountyny #memorialday #4thofjuly https://t.co/ORYSbfNcaY'
