,values,tweet_text
454,0,b'Y\xe2\x80\x99all hearing these updates? #CoVid19 #Lockdown being protested in #OrangeCounty. \xf0\x9f\xa7\x90 I\xe2\x80\x99m not even surprised lol That\xe2\x80\x99s the rich hick town of #California. While they are showing us the protest #BarbaraFerrer is\xe2\x80\xa6 https://t.co/2ynIeymo5S'
455,0,b'Lol anyone else in California can\xe2\x80\x99t use their FaceID anymore to check their grocery list while in the store? Facemask problems. #california #facemasks #COVID19'
456,0,b'Know someone locked up during #COVID19 in #California? Share your story: https://t.co/ijhcvu3lCi https://t.co/xJisLcxLrz'
457,0,b'Know someone locked up during #COVID19 in #California? Share your story: https://t.co/ijhcvu3lCi https://t.co/6jVQYpFwRt'
458,-1,"b""@GavinNewsom California's curve still trends up not down, dont let up till actually downward, get it wrong with kids in schools too soon and political suicide  @GavinNewsom #DoNotOpenCalifornia #COVID19 #California https://t.co/0GH45aS4dX"""
459,-1,"b""@GavinNewsom CALIFORNIA CURVE still has upwards trend not downhill,  open too soon and it will rise and your political career will diminish,  screw up with the kids going back too soon and you're done in politics #DoNotOpenCalifornia #COVID19 #California https://t.co/ni0lmanvis"""
460,0,"b'#BREAKING @ABC7 Gov #GavinNewsome says #California may be days, not weeks away from lifting more #COVID19 #restrictions. https://t.co/D3vTDETHcI'"
461,0,"b""@CA_EDD @GavinNewsom @mcgreevy99 4 weeks, 3-4 hr/day, still haven't been able to get #unemploymentbenefits but @elonmusk is having a pretty bad day too. So here are this weeks results: Attempts-2302, Pickups-107 (4.6%). #unemploymentinsurance #covid19 #california #InThisTogether https://t.co/BkGqCqPgau"""
462,-1,"b'.@CAgovernor when journalist said he\'s been called a ""tyrant"" and ""fascist"" for #covid19 response. #california #Newsom https://t.co/pHcJbVMQfB'"
463,0,"b'Ok, lost 30 minutes there. #Newsom cliff notes for day- more bad #covid19 data (cases &amp; deaths) but he remains hopeful it will get better &amp; if does he will be able to adjust the #California reopen timetable. Back to Markets - also no change as Nasdaq down 3% with 30 minutes to go'"
464,0,"b""If you weren't able to tune in yesterday to @UCLAlatino's  webinar: Effects of #COVID19 on #California\xe2\x80\x99s Vulnerable Communities, watch the recorded version here:  https://t.co/sUnnvtq5Z5"""
465,0,b'Quarantine band of the day!! @thedoors \xe2\xa0\x80 \xf0\x9f\x92\x80\xf0\x9f\x8c\x8e\xe2\xa0\x80 #rockandroll #california #rockaintdead #music #quarantinelife #bandoftheday #craftbeer #covid19 #corona #staysafe #stayhome #thedoors #jimmorrison #legends #morrisonhotel\xe2\x80\xa6 https://t.co/kG8Vdaiw4V'
466,0,b'#q #friday #FREEDOM #FauciFraud #LosAngeles #California #COVID19 #wwg1wga  LOS ANGELES PROTEST HAPPENING NOW\xe2\x80\xbc\xef\xb8\x8f\xe2\x80\xbc\xef\xb8\x8f\xe2\x80\xbc\xef\xb8\x8f'
467,0,b'Do you need extra cash to get through this difficult time?   You might be eligible for a #CalEITC refund. See if you qualify and learn how to file FREE online: https://t.co/Zcf3GYqT7d  Stay safe. Stay home. Collect your refund.  #Million4Billion #California #COVID19 https://t.co/SKGSuhqWUH'
468,0,"b'#Vallejo woman accused of robbing store, coughing on employees turns herself in  (#Arrest info at #LocalCrimeNews: https://t.co/ZsXg2cOpd5 | Story at @sfchronicle: https://t.co/IQxVp6e1zi)  #california #crime #news #arrestnews #localnews #robbery #covid19 #truecrime https://t.co/ieyMuHCLV5'"
469,-1,"b'#Rosarito also ""isolating"" like #Ensenada.... it\'s laughable. The checkpoints are just an excuse for officers to make money, they focus on cars with #California license plates and as long as you discreetly pay them at least 300 pesos they let you pass, who cares about #COVID19.'"
470,-1,b'It will all go away by April! #COVID19 #coronavirus #CoronavirusLiar #CoronaLockdown #usa #California #NewYork #april https://t.co/ZbYicQryMW'
471,0,"b'If you or a senior you know needs emotional support, the Friendship Line is available 24/7 at 888-670-1360. The toll-free line provides support to lonely and isolated older seniors across #California. #californiansforall #Covid19 https://t.co/R0FZpPg1jk'"
472,0,"b""#Modoc County in Northern #California is the first county in the state to go against Gov. #GavinNewsom's #StayAtHome order, and has begun re-opening bars, restaurants and churches. The rural area along the Oregon border has zero confirmed cases of #COVID19"""
473,0,"b'#California is often referred to as the legal frontier on the landscape of #EmploymentLaw, so how are employers in the state handling the #COVID19 pandemic? Learn about the workplace challenges facing CA businesses right now in this webinar. https://t.co/DjporRunze'"
474,1,"b'We are excited to announce new 100-Day Challenges as part of @GavinNewsom\xe2\x80\x99s initiative to address homelessness across #California with @CA_HCFC. The 1st Cohort, which will have a focus on #ProjectRoomkey &amp; #COVID19 response, launches soon! Read more here - https://t.co/2rfNfMvVtk'"
475,0,b'California Governor temporarily closes all beaches and state parks in Orange County.. #California #OrangeCounty #Beach  #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID__19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak https://t.co/3TzxdjbEqc'
476,1,b'Today &amp; Everyday we honor our working immigrant families. #MayDay Immigrants have been &amp; always will be essential as they contribute so much to #California #USA. The Time is NOW #California to give back #CalEitc #Health4All #MakeItForAll @GavinNewsom #COVID19 \xf0\x9f\xa6\xa0 https://t.co/1r17ikt4Re'
477,0,"b'If an #employer allows employees to #telework during the #COVID19 pandemic, will it have to allow them to continue #RemoteWorking after the #California #ShelterInPlace order is lifted? What about #ReasonableAccommodations? https://t.co/pQIgH5uXp0'"
478,1,"b""We need each other's #EncouragingWords now more than ever! Pass them on, #California. We are #AllInThisTogether! Keep #CaliforniaStrong. #CACounties #CoronaVirus #COVID19 #KeepItPositive #Neighbors #SocialDistancing #StayHealthyStayHome #ThankYou #TheBrightSide https://t.co/yXwgZ2dtIK"""
479,0,b'#medical #medicalppe #COVID19 #HeroesOfCovid19 #California #protectourfrontliners #CDC #PPEshortage #PPE #Covid_19   We are a Southern California distributor working with manufacturers in South Korea and trying to help supply Covid Test Kits and Medical PPE. https://t.co/pmQd1JvqP1'
480,0,"b'""Given that Orange County has among the lowest per-capita #COVID19 death rates in #California, the action by the State prioritizes politics over data.."" @GavinNewsom @CAgov @GovPressOffice https://t.co/G87rQmIaVC'"
481,0,b'Making the #CalEITC more inclusive of immigrant families would be a smart investment for #California to make both from an equity perspective and from an economic perspective as we face the #COVID19 crisis.  @SacNewsReview  https://t.co/HNHd1YUimI'
482,0,b'This how your girls toes look right now fellas.... OPEN UP THE ECONOMY ALREADY! \xf0\x9f\x98\x82 #covid19 #quarantine #california #joshthomson https://t.co/u6lwbAmO2B'
483,0,b'So here are your TRUE counts during #COVID19 #Covid_19 #USA From the @CDCgov   #KnowledgeIsPower #WWG1WGA #WWG1WGAWORLDWIDE #USA #California #Patriots  @POTUS @ChanelRion @realDonaldTrump @GOP @DNC @GavinNewsom https://t.co/E9Fzd9S40u'
484,0,b'#Coronavirus: #California governor orders release of 7 high-level sex offenders as he criminalizes beach attendance https://t.co/7Unor1w2wt #FoxNews #democrats #covid19 #lockdown'
485,0,b'Visit https://t.co/XG6wakTiDw and get in-stock PPE today!  #ppe #covid19 #masks #infectioncontrol #dental #friday #dentalcare #dentalhygiene #dentira #dentistlife #dentistrylife #dentistryworld #california #dentalsuppliers #FridayFeeling #feelgoodfriday https://t.co/OKhb4ROurv'
486,0,b'The official #California NannyState (tm) list of conditionally-approved outdoor activities allowed during #Covid19 #shutdown. Be safe! \xe2\x81\xa6@GavinNewsom\xe2\x81\xa9  https://t.co/KpMN9vs09N'
487,0,b'#uspoli #covid19 donnyt #California Exposed by Steve Sack https://t.co/EZ5bR3WqKj   #uspolitics #Coronavirus #maga'
488,0,"b""#California county defies governor's #Covid19 #shutdown order https://t.co/kXW4OvgdE2 via @CBSNews"""
489,0,"b""@GavinNewsom @CAgovernor @KamalaHarris @SpeakerPelosi   We know you're working hard and helping people, but can we get an answer on the #Unemployment #Extension?   @CA_EDD has not updated their system. Any info will help. #ThankYou  #California #CARESAct #COVID19 #EDD #StayHome"""
490,-1,"b'@theblaze #EndLockDown #ExtendTheLockdown #fridaymorning   I wonder if they will record any events where women are harmed as #Covid19 #coronavirus related?  #California releasing sex offenders is ridiculous.  You cannot go to the beach, but the state will increase risk of sex crimes. https://t.co/BPdZHnB7ZX'"
491,0,"b'By stopping transfers into #US federal immigration detention centers, #California can take action now to protect detainees, detention facility staff, and the wider community from further illness and death due to #Covid19. @grace_meng   https://t.co/NkM5pQoVCX https://t.co/VrEdCu6Kh0'"
492,0,"b""If you want to learn how #California #smallbiz owners and #entrepreneurs have pivoted during #COVID19, you're going to want to be on today's webinar (sponsored by @NU34LA and @PosibleLA). We're going live at 11 am PST. Don't be late!   https://t.co/SqrKCMulo4 https://t.co/jvipKftmfU"""
493,1,"b'Dr. Heather Richardson, MD, is a renowned breast health surgeon @BedfordBC in Beverly Hills, CA. Her personal strength is a beacon we can use to guide us during this uncertain time. #california #beverlyhills #covid19 Flow State https://t.co/oRQM9w7sVs via @shimango'"
494,0,b'California Governor temporarily closes all beaches and state parks in Orange County. #California #OrangeCounty #Beach  #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID__19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak https://t.co/3TzxdiU3yE'
495,1,b'Thank you @CVSHealth for funding $1M in #COVID19 relief grants to #California Free &amp; Charitable Clinics to support the expansion of #telehealth services and programs addressing #FoodInsecurity https://t.co/A5h3fM3Zl6'
496,0,"b""California to rework coronavirus ethics guidelines deemed 'terrifying' https://t.co/cLhefgczDR #California #ethics #guidelines #covid19 #coronavirus #seniors #disability #disabilities"""
497,0,b'Is your #California #workplace complying with #Cal/OSHA rules implicated by the #COVID19 pandemic? Our #OSHA-specialist #attorneys provide guidance to Calif. #businesses about that and other Cal/OSHA developments of the past year: https://t.co/bqFB5ohjYk via @InsideOSHA'
498,0,"b'California had around 4,500 additional deaths so far in 2020 suggesting far more people died from COVID-19 than currently reported - https://t.co/LxkgGZvGpw   #covid19 #coviddeaths #covid #california'"
499,0,b'California Governor temporarily closes all beaches and state parks in Orange County #California #OrangeCounty #Beach  #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID__19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak https://t.co/3TzxdjbEqc'
